TIMESTAMP,TA_F_MDS,TA_F_MDS_QC,TA_F_MDS_NIGHT,TA_F_MDS_NIGHT_SD,TA_F_MDS_NIGHT_QC,TA_F_MDS_DAY,TA_F_MDS_DAY_SD,TA_F_MDS_DAY_QC,TA_ERA,TA_ERA_NIGHT,TA_ERA_NIGHT_SD,TA_ERA_DAY,TA_ERA_DAY_SD,TA_F,TA_F_QC,TA_F_NIGHT,TA_F_NIGHT_SD,TA_F_NIGHT_QC,TA_F_DAY,TA_F_DAY_SD,TA_F_DAY_QC,SW_IN_POT,SW_IN_F_MDS,SW_IN_F_MDS_QC,SW_IN_ERA,SW_IN_F,SW_IN_F_QC,LW_IN_F_MDS,LW_IN_F_MDS_QC,LW_IN_ERA,LW_IN_F,LW_IN_F_QC,LW_IN_JSB,LW_IN_JSB_QC,LW_IN_JSB_ERA,LW_IN_JSB_F,LW_IN_JSB_F_QC,VPD_F_MDS,VPD_F_MDS_QC,VPD_ERA,VPD_F,VPD_F_QC,PA_ERA,PA_F,PA_F_QC,P_ERA,P_F,P_F_QC,WS_ERA,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_OUT,PPFD_OUT_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_1_QC,TS_F_MDS_2_QC,SWC_F_MDS_1,SWC_F_MDS_2,SWC_F_MDS_1_QC,SWC_F_MDS_2_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,LE_CORR_JOINTUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,H_CORR_JOINTUNC,EBC_CF_N,EBC_CF_METHOD,NIGHT_D,DAY_D,NIGHT_RANDUNC_N,DAY_RANDUNC_N,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_REF_JOINTUNC,NEE_VUT_USTAR50,NEE_VUT_USTAR50_QC,NEE_VUT_USTAR50_RANDUNC,NEE_VUT_USTAR50_JOINTUNC,NEE_VUT_MEAN,NEE_VUT_MEAN_QC,NEE_VUT_SE,NEE_VUT_05,NEE_VUT_16,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_84,NEE_VUT_95,NEE_VUT_05_QC,NEE_VUT_16_QC,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,NEE_VUT_84_QC,NEE_VUT_95_QC,NEE_VUT_REF_NIGHT,NEE_VUT_REF_NIGHT_SD,NEE_VUT_REF_NIGHT_QC,NEE_VUT_REF_NIGHT_RANDUNC,NEE_VUT_REF_NIGHT_JOINTUNC,NEE_VUT_REF_DAY,NEE_VUT_REF_DAY_SD,NEE_VUT_REF_DAY_QC,NEE_VUT_REF_DAY_RANDUNC,NEE_VUT_REF_DAY_JOINTUNC,NEE_VUT_USTAR50_NIGHT,NEE_VUT_USTAR50_NIGHT_SD,NEE_VUT_USTAR50_NIGHT_QC,NEE_VUT_USTAR50_NIGHT_RANDUNC,NEE_VUT_USTAR50_NIGHT_JOINTUNC,NEE_VUT_USTAR50_DAY,NEE_VUT_USTAR50_DAY_SD,NEE_VUT_USTAR50_DAY_QC,NEE_VUT_USTAR50_DAY_RANDUNC,NEE_VUT_USTAR50_DAY_JOINTUNC,NEE_VUT_05_NIGHT,NEE_VUT_16_NIGHT,NEE_VUT_25_NIGHT,NEE_VUT_50_NIGHT,NEE_VUT_75_NIGHT,NEE_VUT_84_NIGHT,NEE_VUT_95_NIGHT,NEE_VUT_05_NIGHT_QC,NEE_VUT_16_NIGHT_QC,NEE_VUT_25_NIGHT_QC,NEE_VUT_50_NIGHT_QC,NEE_VUT_75_NIGHT_QC,NEE_VUT_84_NIGHT_QC,NEE_VUT_95_NIGHT_QC,NEE_VUT_05_DAY,NEE_VUT_16_DAY,NEE_VUT_25_DAY,NEE_VUT_50_DAY,NEE_VUT_75_DAY,NEE_VUT_84_DAY,NEE_VUT_95_DAY,NEE_VUT_05_DAY_QC,NEE_VUT_16_DAY_QC,NEE_VUT_25_DAY_QC,NEE_VUT_50_DAY_QC,NEE_VUT_75_DAY_QC,NEE_VUT_84_DAY_QC,NEE_VUT_95_DAY_QC,RECO_NT_VUT_REF,RECO_NT_VUT_USTAR50,RECO_NT_VUT_MEAN,RECO_NT_VUT_SE,RECO_NT_VUT_05,RECO_NT_VUT_16,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,RECO_NT_VUT_84,RECO_NT_VUT_95,GPP_NT_VUT_REF,GPP_NT_VUT_USTAR50,GPP_NT_VUT_MEAN,GPP_NT_VUT_SE,GPP_NT_VUT_05,GPP_NT_VUT_16,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,GPP_NT_VUT_84,GPP_NT_VUT_95,RECO_DT_VUT_REF,RECO_DT_VUT_USTAR50,RECO_DT_VUT_MEAN,RECO_DT_VUT_SE,RECO_DT_VUT_05,RECO_DT_VUT_16,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,RECO_DT_VUT_84,RECO_DT_VUT_95,GPP_DT_VUT_REF,GPP_DT_VUT_USTAR50,GPP_DT_VUT_MEAN,GPP_DT_VUT_SE,GPP_DT_VUT_05,GPP_DT_VUT_16,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,GPP_DT_VUT_84,GPP_DT_VUT_95,RECO_SR,RECO_SR_N
20120802,22.637,1.0,17.052,3.408,1.0,26.296,6.482,1.0,21.34,16.368,2.144,24.598,6.003,22.637,1.0,17.052,3.408,1.0,26.296,6.482,1.0,454.082,345.111,1.0,336.771,345.111,1.0,353.532,1.0,342.652,353.532,1.0,369.408,1.0,343.418,369.408,1.0,15.635,1.0,12.643,15.635,1.0,101.372,101.292,1.0,0.004,0.004,0.0,3.369,1.925,1.0,0.23658333333333334,1.0,204.59258333333332,1.0,668.2441458333334,1.0,29.735166666666668,1.0,54.058270833333324,1.0,438.3039791666667,1.0,373.354,1.0,23.411,23.244,1.0,1.0,25.394,34.683,1.0,1.0,5.2401,1.0,133.707,1.0,194.582,172.758,205.948,4.04916,24.9345,3.27772,1.0,4.77003,4.23502,5.04865,2.77812,2.84284,15.0,1,19,29,19,29,-4.38557,0.9375,0.257439,0.306934,-4.37674,1.0,0.262227,0.31096,-4.40395,0.961979,0.024922,-4.74028,-4.61867,-4.5167,-4.31765,-4.29468,-4.28441,-4.25799,0.958333,0.916667,0.958333,1.0,1.0,1.0,0.895833,10.118,1.16084,1.0,0.252395,0.262603,-13.624,12.842,0.896552,0.375847,0.433421,10.2594,1.31156,1.0,0.267311,0.276971,-13.7026,12.9519,1.0,0.37982,0.43687,9.92858,10.0466,10.0617,10.118,10.1689,10.1916,10.1995,0.947368,1.0,1.0,1.0,1.0,1.0,1.0,-14.1116,-13.942,-13.8235,-13.5277,-13.5109,-13.5102,-13.3882,0.931034,0.931034,0.931034,1.0,1.0,1.0,0.758621,11.8539,11.9006,11.8344,0.0236443,11.6391,11.6551,11.671,11.8539,11.9273,11.9502,12.016,16.306,16.2773,16.2383,0.0431815,15.9348,15.954,15.9727,16.1408,16.4823,16.5421,16.6485,9.91724,9.51238,10.1624,0.129997,9.20124,9.38117,9.74551,9.90362,10.4137,11.2329,11.3671,14.6503,14.7423,15.2035,0.0967467,14.6138,14.6897,14.8746,14.9631,15.2488,16.2547,16.3801,-9999,-9999
20120803,20.435,1.0,15.782,2.453,1.0,23.484,5.347,1.0,19.571,15.118,1.206,22.489,5.058,20.435,1.0,15.782,2.453,1.0,23.484,5.347,1.0,452.582,336.7,1.0,319.765,336.7,1.0,345.064,1.0,349.07,345.064,1.0,360.784,1.0,350.783,360.784,1.0,11.643,1.0,9.747,11.643,1.0,101.057,100.999,1.0,0.0,0.0,0.0,4.3,3.0,1.0,0.4048541666666667,1.0,200.9449375,1.0,659.9198749999999,1.0,29.83670833333333,1.0,54.312625000000004,1.0,424.9218541666667,1.0,395.709,1.0,22.997,22.97,1.0,1.0,25.181,33.94,1.0,1.0,2.39798,1.0,113.524,1.0,165.372,146.681,175.045,2.98783,21.2374,15.242,1.0,22.2032,19.6937,23.5019,3.32999,4.36558,15.0,1,19,29,19,29,-4.44843,1.0,0.249991,0.252772,-4.37836,1.0,0.255139,0.257865,-4.42919,0.998437,0.00677487,-4.50126,-4.47951,-4.44843,-4.4215,-4.4108,-4.40472,-4.36945,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.1737,1.00074,1.0,0.258103,0.304185,-13.7608,13.6215,1.0,0.361102,0.386792,10.1477,1.01815,1.0,0.274648,0.318344,-13.632,13.7772,1.0,0.365002,0.390435,9.94726,9.98799,9.99925,10.1147,10.3036,10.3099,10.3136,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-13.9277,-13.8734,-13.827,-13.6402,-13.5962,-13.5962,-13.5962,1.0,1.0,1.0,0.931034,1.0,1.0,1.0,11.4498,11.4825,11.4564,0.0229308,11.2631,11.2635,11.299,11.4614,11.5869,11.5948,11.6038,15.9335,15.8609,15.8856,0.0251997,15.685,15.7015,15.7172,15.8545,15.9978,16.0545,16.098,10.6444,10.6262,10.8756,0.0757172,10.3559,10.4252,10.5929,10.6519,11.1415,11.5419,11.6033,15.1989,15.3202,15.5441,0.064623,15.194,15.2163,15.2886,15.3421,15.6993,16.222,16.3775,-9999,-9999
20120804,16.829,1.0,14.858,1.37,1.0,18.12,2.905,1.0,17.852,15.528,1.756,19.375,3.262,16.829,1.0,14.858,1.37,1.0,18.12,2.905,1.0,451.051,179.337,1.0,298.044,179.337,1.0,346.095,1.0,361.199,346.095,1.0,387.22,1.0,364.703,387.22,1.0,5.465,1.0,7.234,5.465,1.0,101.226,101.189,1.0,0.001,0.001,0.0,4.53,4.036,1.0,0.5423541666666667,1.0,104.73489583333333,1.0,366.4003333333333,1.0,17.413466666666668,0.9375,29.839625,1.0,389.8439375,1.0,386.646,1.0,20.231,20.8,1.0,1.0,25.077,33.493,1.0,1.0,-4.41244,1.0,53.9945,1.0,79.4231,70.232,83.2549,1.80106,9.82029,20.933,1.0,30.7914,27.2281,32.2769,2.8685,4.71547,15.0,1,19,29,19,29,0.718323,1.0,0.234063,0.23449,0.716208,1.0,0.241206,0.241621,0.719309,1.0,0.00328815,0.676202,0.706832,0.707834,0.726788,0.732836,0.73514,0.73797,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.2179,1.20723,1.0,0.260825,0.276984,-5.54875,13.5411,1.0,0.331924,0.34064,10.1973,1.21434,1.0,0.274296,0.289705,-5.53861,13.5472,1.0,0.340171,0.348681,10.1925,10.1959,10.202,10.2209,10.2537,10.3824,10.4048,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-5.77137,-5.67341,-5.63564,-5.54875,-5.52028,-5.52028,-5.52028,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.5512,10.5774,10.6202,0.0292767,10.387,10.3917,10.4523,10.5755,10.7907,10.8533,10.8725,9.8592,9.86117,9.90085,0.0302766,9.65988,9.67323,9.71758,9.85861,10.1121,10.1422,10.1654,10.7065,10.7834,10.8276,0.0376443,10.5197,10.5484,10.6788,10.7451,11.0217,11.1071,11.1632,9.19373,9.25188,9.34146,0.0354782,9.17396,9.18346,9.20714,9.22779,9.49636,9.61586,9.66542,-9999,-9999
20120805,18.873,1.0,15.371,0.975,1.0,21.167,3.77,1.0,19.185,15.525,0.971,21.584,4.2,18.873,1.0,15.371,0.975,1.0,21.167,3.77,1.0,449.489,330.821,1.0,318.162,330.821,1.0,335.318,1.0,352.296,335.318,1.0,359.105,1.0,354.485,359.105,1.0,7.397,1.0,8.526,7.397,1.0,101.643,101.596,1.0,0.001,0.001,0.0,4.669,4.709,1.0,0.6262291666666667,1.0,202.31704166666668,1.0,665.8037916666667,1.0,31.43975,1.0,55.1858125,1.0,407.32822916666663,1.0,383.108,1.0,21.691,21.695,1.0,1.0,25.046,33.26,1.0,1.0,1.45175,1.0,91.2979,1.0,138.327,118.754,142.285,2.59452,17.6355,45.2571,1.0,68.5698,58.8671,70.5318,3.06005,9.17242,15.0,1,19,29,19,29,-3.89236,1.0,0.247318,0.247318,-3.89236,1.0,0.255337,0.255337,-3.89236,1.0,4.97778e-16,-3.89236,-3.89236,-3.89236,-3.89236,-3.89236,-3.89236,-3.89236,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.97126,1.07138,1.0,0.24673,0.24673,-12.7412,12.7596,1.0,0.359831,0.359831,9.97126,1.07138,1.0,0.252998,0.252998,-12.7412,12.7596,1.0,0.372004,0.372004,9.97126,9.97126,9.97126,9.97126,9.97126,9.97126,9.97126,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-12.7412,-12.7412,-12.7412,-12.7412,-12.7412,-12.7412,-12.7412,1.0,1.0,1.0,1.0,1.0,1.0,1.0,11.1686,11.1991,11.2357,0.0389282,10.9022,10.9202,10.9913,11.1836,11.4659,11.4995,11.5499,15.1489,15.0915,15.1281,0.0389282,14.7945,14.8126,14.8837,15.0759,15.3583,15.3918,15.4422,11.3312,11.3218,11.3512,0.0348279,10.9632,10.9923,11.3184,11.3516,11.5029,11.5193,11.5602,15.3532,15.5374,15.5915,0.0264452,15.3532,15.3743,15.546,15.5694,15.6461,15.7187,15.7691,-9999,-9999
20120806,20.886,1.0,16.743,3.419,1.0,23.6,5.869,1.0,20.134,15.979,3.117,22.856,6.075,20.886,1.0,16.743,3.419,1.0,23.6,5.869,1.0,447.897,337.816,1.0,325.298,337.816,1.0,318.285,1.0,345.176,318.285,1.0,354.368,1.0,346.313,354.368,1.0,12.414,1.0,11.037,12.414,1.0,101.842,101.784,1.0,0.0,0.0,0.0,3.64,3.341,1.0,0.4526666666666667,1.0,201.1724583333333,1.0,659.3549374999999,1.0,30.469624999999997,1.0,55.18270833333333,1.0,393.45425,1.0,386.292,1.0,22.537,22.296,1.0,1.0,24.967,32.986,1.0,1.0,4.54652,1.0,116.654,1.0,177.894,169.765,181.802,2.84416,9.36484,9.51196,1.0,14.5055,13.8426,14.8241,3.1341,3.21744,15.0,1,19,29,19,29,-4.30302,1.0,0.239288,0.241337,-4.3006,1.0,0.245057,0.247058,-4.30063,0.986979,0.00736232,-4.41797,-4.34942,-4.30365,-4.2947,-4.29438,-4.28666,-4.22009,0.979167,0.979167,1.0,1.0,1.0,0.875,0.979167,9.99158,1.10649,1.0,0.247335,0.273515,-13.4095,13.0597,1.0,0.345556,0.362931,9.99158,1.10649,1.0,0.266341,0.290815,-13.4057,13.0734,1.0,0.349752,0.366929,9.99158,9.99158,9.99158,9.99158,10.1427,10.2251,10.2431,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-13.6905,-13.6177,-13.5676,-13.405,-13.3963,-13.3958,-13.3778,0.965517,0.827586,0.965517,1.0,1.0,1.0,0.965517,11.7065,11.7331,11.7345,0.0418945,11.3619,11.3964,11.4745,11.7373,11.9617,11.9896,12.0232,16.1171,16.0337,16.0351,0.0428487,15.6563,15.6908,15.7692,16.0409,16.2552,16.2933,16.3588,11.5815,11.5584,11.5559,0.0511708,10.9844,11.0489,11.4931,11.6012,11.6929,11.7939,12.0334,15.4865,15.771,15.753,0.031027,15.4797,15.5138,15.5711,15.807,15.8309,15.8632,15.9226,-9999,-9999
20120807,22.213,1.0,17.723,2.058,1.0,25.154,4.644,1.0,21.436,16.878,1.972,24.422,5.403,22.213,1.0,17.723,2.058,1.0,25.154,4.644,1.0,446.274,338.678,1.0,325.292,338.678,1.0,331.5,1.0,344.337,331.5,1.0,354.636,1.0,345.351,354.636,1.0,15.068,1.0,13.242,15.068,1.0,101.592,101.544,1.0,0.0,0.0,0.0,3.983,2.966,1.0,0.3900208333333334,1.0,199.6575625,1.0,655.9565833333332,1.0,30.381874999999997,1.0,56.17397916666667,1.0,412.42752083333335,1.0,395.166,1.0,23.327,23.038,1.0,1.0,24.826,32.59,1.0,1.0,4.90608,1.0,133.842,1.0,206.156,194.968,213.819,3.37502,14.3753,-6.13377,1.0,-9.4478,-9.79897,-8.93509,2.80715,2.87927,15.0,1,19,29,19,29,-4.71645,1.0,0.26426,0.434391,-4.78015,1.0,0.273243,0.439914,-4.6577,0.995833,0.0407628,-5.04796,-5.04746,-4.84718,-4.75219,-4.40138,-4.35794,-4.32373,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0437,0.756372,1.0,0.262539,0.751183,-14.1031,13.4799,1.0,0.3848,0.406171,9.84759,0.843133,1.0,0.289697,0.7611,-14.0762,13.4815,1.0,0.392323,0.413305,9.35944,9.35944,9.63369,9.86096,10.6353,10.7671,10.7796,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-14.1836,-14.1828,-14.0862,-14.0428,-14.0231,-13.9227,-13.9082,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.0101,12.0425,12.0411,0.0435074,11.6663,11.7027,11.7668,12.0459,12.2785,12.306,12.3378,16.8547,16.8226,16.6988,0.0197382,16.4627,16.6078,16.6166,16.7142,16.758,16.7864,16.8547,11.3829,11.4438,11.3666,0.0827518,10.5413,10.6694,10.9866,11.3829,11.6501,11.8209,12.2911,15.2374,15.6837,15.5529,0.0512896,14.9818,15.1916,15.2609,15.6684,15.747,15.8027,15.942,-9999,-9999
20120808,23.779,1.0,18.79,2.387,1.0,27.047,6.103,1.0,22.45,17.741,3.493,25.536,6.638,23.779,1.0,18.79,2.387,1.0,27.047,6.103,1.0,444.621,339.351,1.0,332.82,339.351,1.0,350.012,1.0,341.67,350.012,1.0,363.685,1.0,342.29,363.685,1.0,18.084,1.0,15.424,18.084,1.0,101.42,101.375,1.0,0.0,0.0,0.0,2.995,1.89,1.0,0.24587499999999998,1.0,198.28979166666667,1.0,651.8305208333333,1.0,28.917520833333327,1.0,54.28968750000001,1.0,434.73735416666665,1.0,396.898,1.0,23.83,23.477,1.0,1.0,24.632,32.102,1.0,1.0,6.63994,1.0,131.215,1.0,202.11,193.011,209.623,3.86983,12.9077,-6.79112,1.0,-10.4603,-10.8491,-9.98939,2.76741,2.83984,15.0,1,19,29,19,29,-4.98987,0.916667,0.27938,0.33102,-4.93434,1.0,0.281675,0.33296,-4.79792,0.960417,0.026452,-5.08032,-4.98987,-4.92122,-4.80192,-4.6795,-4.63479,-4.47298,0.895833,0.916667,1.0,1.0,0.916667,0.916667,0.875,10.342,0.784358,1.0,0.247247,0.616285,-14.7347,14.4588,0.862069,0.415125,0.549054,10.2852,0.769438,1.0,0.27145,0.626387,-14.6089,14.3743,1.0,0.412572,0.547127,9.76193,9.7689,9.84231,10.288,10.7402,10.8979,10.9269,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-14.9933,-14.8475,-14.6024,-14.3563,-14.1315,-14.1288,-14.0548,0.827586,0.862069,0.862069,1.0,1.0,1.0,1.0,12.3576,12.3966,12.3886,0.0448335,12.0152,12.052,12.0964,12.3879,12.6284,12.6674,12.7105,17.4993,17.331,17.1866,0.0445893,16.8172,16.8509,16.9141,17.165,17.3153,17.5516,17.6899,11.3459,11.0414,11.365,0.0927617,10.5656,10.7031,10.9253,11.3464,11.5214,11.7906,12.5254,15.2922,15.668,15.6571,0.0630603,14.9293,15.1244,15.4036,15.809,15.8682,15.9811,16.2706,-9999,-9999
20120809,24.822,1.0,18.977,3.675,1.0,28.652,6.516,1.0,23.665,18.742,3.599,26.89,7.088,24.822,1.0,18.977,3.675,1.0,28.652,6.516,1.0,442.939,331.561,1.0,328.786,331.561,1.0,368.631,1.0,348.98,368.631,1.0,372.465,1.0,350.68,372.465,1.0,19.575,1.0,16.881,19.575,1.0,101.179,101.134,1.0,0.0,0.0,0.0,2.913,1.423,1.0,0.180125,1.0,200.91708333333335,1.0,636.9941666666667,1.0,28.307770833333333,1.0,52.264520833333336,1.0,445.21310416666665,1.0,414.79,1.0,23.861,23.629,1.0,1.0,24.428,31.557,1.0,1.0,6.08425,1.0,116.257,1.0,179.07,176.143,185.726,4.05649,8.18025,-2.41725,1.0,-3.72327,-3.86166,-3.66241,2.67883,2.6829,15.0,1,19,29,19,29,-4.99883,0.916667,0.277315,0.324942,-4.97246,0.875,0.282054,0.328995,-4.71459,0.947917,0.0271848,-4.99883,-4.89358,-4.83298,-4.71853,-4.6042,-4.55486,-4.50623,0.916667,0.895833,0.895833,0.9375,0.979167,0.979167,0.979167,10.7085,0.990428,1.0,0.264599,0.333121,-14.989,14.0599,0.862069,0.40693,0.521832,10.6633,0.990803,1.0,0.285224,0.349728,-14.9174,14.4588,0.793103,0.409228,0.523626,10.3466,10.3629,10.4237,10.6586,10.7313,10.7677,10.7942,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-15.0236,-14.8545,-14.5782,-14.4419,-14.3162,-14.2011,-13.9801,0.862069,0.827586,0.965517,0.896552,0.965517,0.931034,0.862069,12.5459,12.5908,12.585,0.0460867,12.2139,12.2504,12.2785,12.5807,12.8189,12.8753,12.9505,17.7176,17.5633,17.2996,0.0503132,16.7688,16.8761,17.0627,17.2907,17.4625,17.6372,17.7498,11.3471,10.2297,11.4479,0.124531,9.42464,10.9793,11.076,11.3965,11.6312,11.8338,12.9842,15.2504,15.4444,15.794,0.0751645,15.0336,15.1971,15.2683,15.8155,16.0175,16.0942,16.6643,-9999,-9999
20120810,25.122,1.0,19.275,1.999,1.0,28.953,5.646,1.0,23.106,18.436,2.044,26.165,5.954,25.122,1.0,19.275,1.999,1.0,28.953,5.646,1.0,441.228,332.281,1.0,326.459,332.281,1.0,363.281,1.0,350.288,363.281,1.0,376.461,1.0,352.181,376.461,1.0,19.114,1.0,14.56,19.114,1.0,100.854,100.817,1.0,0.0,0.0,0.0,3.035,1.55,1.0,0.21627083333333333,1.0,198.3675625,1.0,640.2524374999999,1.0,28.178500000000003,1.0,53.292520833333334,1.0,441.97735416666666,1.0,405.675,1.0,24.642,24.401,1.0,1.0,24.214,30.989,1.0,1.0,6.34627,1.0,125.843,1.0,194.039,191.078,201.04,3.85696,8.33126,-8.77549,1.0,-13.5311,-14.0192,-13.3246,2.64966,2.69924,15.0,1,19,29,19,29,-4.92798,0.791667,0.285633,0.370441,-4.93465,0.833333,0.29408,0.376993,-4.68402,0.935937,0.0316791,-5.00289,-4.92243,-4.82236,-4.72562,-4.49179,-4.45066,-4.38572,0.8125,0.833333,0.979167,0.916667,1.0,0.958333,0.958333,10.5099,0.367519,1.0,0.265356,0.452535,-14.7459,14.1997,0.655172,0.421109,0.549745,10.4531,0.372758,1.0,0.288001,0.466175,-14.7194,14.3297,0.724138,0.429432,0.556146,9.92047,9.992,10.3034,10.4341,10.6261,10.7251,10.7601,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-14.9165,-14.7341,-14.5078,-14.3642,-14.0902,-14.0274,-13.664,0.793103,0.689655,0.896552,1.0,0.965517,0.965517,1.0,12.5342,12.5838,12.5939,0.0471902,12.2241,12.2506,12.2789,12.5654,12.8229,12.9088,12.9571,17.6507,17.5184,17.2779,0.0497204,16.6758,16.8724,17.0772,17.2993,17.3999,17.6217,17.8051,11.5718,10.6608,11.7149,0.138186,9.20312,11.4032,11.4703,11.6494,11.8659,12.03,13.2622,15.8746,16.0934,16.3136,0.088303,15.4707,15.5967,15.7911,16.4196,16.5137,16.6849,17.3111,-9999,-9999
20120811,24.669,1.0,18.447,4.702,1.0,28.746,7.287,1.0,22.813,17.801,3.141,26.096,7.486,24.669,1.0,18.447,4.702,1.0,28.746,7.287,1.0,439.486,324.393,1.0,321.982,324.393,1.0,356.353,1.0,358.476,356.353,1.0,376.725,1.0,361.577,376.725,1.0,19.146,1.0,15.298,19.146,1.0,100.762,100.736,1.0,0.0,0.0,0.0,3.014,1.434,1.0,0.1978333333333333,1.0,199.21347916666664,1.0,630.0618125,1.0,27.76272916666667,1.0,51.40981250000001,1.0,428.51418749999993,1.0,408.065,1.0,24.088,23.899,1.0,1.0,23.977,30.458,1.0,1.0,6.40177,1.0,131.76,1.0,204.773,200.063,210.493,3.54521,8.50596,-4.50174,1.0,-6.99631,-7.19173,-6.83537,2.68252,2.69549,15.0,1,19,29,19,29,-5.12508,1.0,0.278871,0.338982,-5.09006,1.0,0.281507,0.341154,-4.86252,0.988021,0.0289211,-5.12508,-5.06541,-5.02393,-4.96046,-4.69296,-4.67997,-4.58537,1.0,1.0,0.979167,0.979167,0.958333,1.0,0.979167,10.1669,0.783579,1.0,0.275835,0.317375,-14.8356,14.2331,1.0,0.406432,0.493947,10.0553,0.722557,1.0,0.295963,0.335016,-14.7066,14.1604,1.0,0.404975,0.492749,9.99475,10.0399,10.0514,10.1043,10.2139,10.3539,10.3856,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-14.8356,-14.7017,-14.6121,-14.5069,-14.1545,-14.1403,-14.101,1.0,0.965517,0.965517,0.965517,0.931034,1.0,1.0,12.2845,12.3375,12.371,0.0480148,12.0056,12.0187,12.0531,12.3202,12.5923,12.7065,12.7776,17.6093,17.4275,17.2335,0.0467174,16.6959,16.8071,17.0356,17.3016,17.3795,17.485,17.647,11.9485,12.2864,12.0994,0.121964,10.4169,11.654,11.7847,11.95,12.1594,12.6444,13.4943,16.5001,17.003,16.621,0.102946,15.6151,15.6665,16.0136,16.7417,16.8132,17.2205,17.7839,-9999,-9999
20120812,23.969,1.0,20.293,3.459,1.0,26.596,5.86,1.0,22.15,18.404,2.398,24.826,5.978,23.969,1.0,20.293,3.459,1.0,26.596,5.86,1.0,437.715,316.096,1.0,311.782,316.096,1.0,367.733,1.0,370.994,367.733,1.0,379.293,1.0,375.943,379.293,1.0,17.787,1.0,14.121,17.787,1.0,100.923,100.88,1.0,0.0,0.0,0.0,3.581,2.041,1.0,0.28979166666666667,1.0,197.35425,1.0,617.8961875,1.0,27.799604166666665,1.0,51.520041666666664,1.0,433.51150000000007,1.0,391.921,1.0,24.694,24.417,1.0,1.0,23.745,30.009,1.0,1.0,5.73894,1.0,131.364,1.0,204.727,199.746,211.687,3.14566,9.39402,-11.4204,1.0,-17.7983,-18.4035,-17.3653,2.75532,2.86077,15.0,1,20,28,20,28,-4.54735,0.9375,0.271498,0.374727,-4.62783,1.0,0.278329,0.379705,-4.60564,0.973958,0.0365003,-4.86908,-4.84774,-4.8456,-4.72054,-4.35018,-4.33118,-4.27365,1.0,1.0,1.0,0.958333,0.916667,0.958333,0.958333,10.8106,0.990559,1.0,0.258135,0.273932,-15.2339,13.4316,0.892857,0.408853,0.565399,10.6848,1.50727,1.0,0.279118,0.293789,-15.277,13.7345,1.0,0.414317,0.569363,10.5196,10.5244,10.5294,10.6791,10.6948,10.7078,10.8106,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-15.561,-15.5257,-15.5257,-15.4936,-14.8027,-14.7447,-14.7108,1.0,1.0,1.0,1.0,0.857143,0.928571,0.928571,12.0319,12.0747,12.1503,0.0459155,11.8159,11.8236,11.851,12.0545,12.3459,12.5048,12.5891,16.7639,16.7025,16.7559,0.0171657,16.5961,16.6657,16.6758,16.747,16.8183,16.8572,16.9133,12.1918,12.9082,12.244,0.0990594,11.1867,11.6372,11.8518,12.1708,12.2829,12.8967,13.4395,16.7271,17.2611,16.6686,0.0963943,15.6787,15.7073,16.0203,16.8317,16.9011,17.2693,17.6066,-9999,-9999
